V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41
6605599.58643219	6917196.88891553	6789621.88717744	6477103.8551235	6886246.80012391	6481046.34794486	6339843.12735309	6285556.35935682	6585421.92694226	6934927.12331656	6999800.14891782	6377533.60504133	6892762.60902785	6643987.9576236	6772014.19534985	6749770.5267104	7042398.66709932	6680101.65978888	6708575.0267328	6643631.49992289	6976974.57381834	7028809.42941781	6091597.80957118	6535126.89701678	6759253.46891395	6591082.74356074	6339885.41696683	6584481.67575291	7136974.24513772	6583415.79939516	6745558.10782626	6413765.4934028	7036997.22704266	6478662.50518617	5888302.78404096	6358585.73872321	6564996.21370612	6322180.05065339	7087982.45739933	6544619.20287575	6457398.45846031
6522974.29328094	6846284.35036742	6715959.38742567	6403727.03984857	6800395.19181526	6410467.55928254	6265755.61110573	6213563.60118966	6509366.34146517	6801675.95522091	6899567.54248516	6311808.94218493	6794821.77921523	6575817.58581042	6686736.13674822	6667636.85885231	6950736.55584547	6609635.90974432	6646640.47260603	6572423.9444849	6894824.67319237	6909737.22554387	6021405.54027543	6455103.35103619	6658972.1570191	6519131.56296816	6252269.72749668	6497528.45521796	7057118.60332634	6499377.76035891	6658689.89483937	6320558.4248145	6922706.26215617	6420868.07658643	5826649.20932166	6276351.93358063	6489632.53334248	6253516.94356086	7001279.0391398	6482075.28586421	6375185.50711393
6434195.34915775	6768028.71842372	6635111.90232319	6325205.92009761	6707984.34212166	6335194.65112517	6185817.8880426	6135884.60052597	6426953.89677156	6662450.71512605	6793024.211037	6239929.18238711	6690262.13232564	6501114.49527075	6594407.19456224	6578912.11839207	6852072.4578329	6532237.75547284	6577049.70089216	6494617.51586343	6805028.5296341	6783924.04560222	5946725.37190394	6368888.85625032	6553054.03872385	6440793.87292858	6159448.5544563	6404569.2923839	6969506.0833673	6409250.58747981	6564145.242848	6221914.98937023	6803209.41545179	6356340.17574473	5760223.11227184	6188757.58024201	6408540.49996933	6178732.38055085	6907420.29174689	6413344.91061328	6288447.23791329
6339694.80607685	6682834.0509197	6547507.19836961	6241865.5761135	6609481.98312109	6255547.99132183	6100401.66487406	6052894.80074815	6338606.93390628	6517985.37200643	6680667.49669902	6162250.72096849	6579604.24932511	6420278.79268375	6495534.74241516	6484058.33544013	6746921.61398487	6448291.25166266	6500208.62161324	6410582.92586599	6708085.53939762	6652061.44101371	5867865.48453171	6276904.75577905	6441998.13484076	6356479.55084517	6061828.3674859	6306028.63793253	6874647.16257292	6313456.94808653	6462499.99150711	6118280.29972268	6679043.57219926	6285396.39772792	5689312.56738265	6096213.30252675	6322082.88131517	6098196.08575384	6806900.52555649	6338790.90015535	6197544.09312559
6239923.4810882	6591116.19383893	6453591.73373343	6154035.80536174	6505364.15731924	6171837.22549079	6009898.95988324	5964971.9563206	6244759.93304225	6369015.99601831	6563005.69719028	6079152.66438783	6463386.99870125	6333705.49590542	6390628.11071496	6383532.41135015	6635804.92451589	6358214.19447799	6416534.31570432	6320713.2359936	6604527.21664838	6514822.74095007	5785127.96686918	6179566.91262892	6326296.51758922	6266620.97585723	5959832.72371016	6202364.4081998	6773060.63072649	6212441.3031138	6354322.56330289	6010109.38372895	6550754.38604288	6208400.0379794	5614218.91999497	5999123.03888367	6230644.44958673	6012290.90951344	6700214.10516668	6258777.26516912	6102826.15647307
6135335.20409546	6493331.4893923	6353829.18412613	6062049.23565739	6396103.98941377	6084379.1399945	5914693.3416194	5872494.959277	6145859.60077493	6216270.77735216	6440548.71737758	5991020.44433678	6342137.7651551	6241832.93337323	6280219.38039613	6277815.28264066	6519267.40451018	6262438.44223972	6326479.85966696	6225412.19087999	6494896.61914976	6372895.02459485	5698818.89235221	6077317.00943885	6206454.90212742	6171652.75917625	5853847.01910791	6094016.46520015	6665276.11569382	6106644.63487565	6240224.18636076	5897848.39686896	6418860.18251458	6125704.2468593	5535244.37446243	5897929.11926726	6134625.22430243	5921416.74925263	6587883.86181055	6173694.2227372	6004663.58758375
6026376.49056959	6389935.01895117	6248702.1586067	5966249.92947435	6282184.99100144	5993494.20132668	5815191.31061388	5775854.54148525	6042348.97226243	6060450.12041181	6313804.63299508	5898245.23810915	6216409.29213295	6145094.87864553	6164839.87607493	6167402.94345621	6397858.5361347	6161400.53792185	6230511.97616608	6125104.20916456	6379738.86749503	6226952.4460695	5609254.58814406	5970592.32165439	6082973.91356223	6072019.69540579	5744301.33409007	5981451.16081946	6551827.78335815	5996534.50051816	6120807.91692779	5781950.63966777	6283860.49849643	6037694.83593531	5452711.24370714	5793041.81282002	6034417.97751241	5825974.9210703	6470433.09080516	6083927.53967323	5903404.43131209
5913511.31214117	6281385.76581442	6138683.52954654	5866978.5482382	6164087.09493527	5899490.20480171	5711798.87912155	5675451.37948489	5934684.4443513	5902227.7339699	6183286.96937656	5801232.7358585	6086735.75962633	6043933.8995021	6045017.65496602	6052760.87683579	6272104.09345485	6055533.38925618	6129106.24693097	6020216.9714705	6259604.10556118	6077651.75284306	5516741.005876	5859847.98156093	5956335.48472129	5968153.06678755	5631595.8390168	5865125.97138691	6433267.11686852	5882543.78821315	5996673.09076554	5662868.59459586	6146260.99490044	5944766.05505334	5366921.82949197	5684888.82700752	5930430.32391899	5726382.33578334	6348376.40273337	5989870.75670174	5799393.55851534
5797196.28756293	6168164.44456353	6024257.16520418	5764569.05457828	6042297.19441453	5802678.82255927	5604907.88397426	5571677.85686588	5823315.42253623	5742251.44825834	6049485.9901786	5700370.3755049	5953651.82628949	5938773.92629356	5921279.46578866	5934375.70264214	6142538.08355685	5945301.78566638	6022740.13124374	5911170.25794385	6135039.73196311	5925635.30476227	5421573.09060049	5745520.04299109	5827017.46487691	5860502.87066628	5516144.80029624	5745482.23553418	6310139.39676337	5765127.26567255	5868427.115033	5541035.28106027	6006543.73431	5847309.97151325	5278179.61551105	5573878.121385	5823051.36000613	5623046.28739355	6222239.06180675	5891910.11108785	5692976.36401827
5677884.43188806	6050747.97724282	5905902.36671575	5659362.50191609	5917289.55000165	5703360.69369753	5494921.76084058	5464916.37761605	5708686.89683829	5581131.43611261	5912911.35702849	5596063.85955402	5817672.14247695	5830056.47851493	5794158.0978488	5812722.45773961	6009695.11131375	5831158.13182219	5911906.24591469	5798405.65910633	6006591.7463022	5771512.49999691	5324066.15790023	5628040.01717383	5695479.06802768	5749494.35248058	5398339.36093209	5622967.28991184	6182994.34273953	5644732.57193415	5736650.60589205	5416885.52014234	5865173.37505393	5745731.20516623	5186791.33317865	5460413.7239184	5712677.50274713	5516380.48018949	6092533.11967843	5790442.93062631	5584480.29608159
5556004.76614956	5929596.96896942	5784106.68692152	5551696.31966216	5789523.90155038	5601828.55186608	5382237.30377234	5355557.08114454	5591240.70163422	5419443.57019572	5774031.80328005	5488712.71070545	5679310.35406361	5718204.9435271	5664156.95351585	5688271.93116568	5874089.51136309	5713554.0143019	5797091.38316928	5682342.20434786	5874806.28510402	5615862.1055302	5224510.98054993	5507843.569197	5562163.71949872	5635568.56745385	5278568.23401665	5498025.67215393	6052357.58504511	5521794.79987635	5601918.94958986	5290838.00609117	5722580.55231496	5640432.15853892	5093065.32538346	5344879.32990699	5599693.01560807	5406778.94201098	5959760.10284182	5685864.29825539	5474224.1644185
5431990.22366341	5805183.25820495	5659336.63045896	5441892.50248246	5659448.96073522	5498379.43398105	5267246.31307649	5243967.89714716	5471400.855713	5257724.33502239	5633317.01781028	5378701.15639735	5539050.27496363	5603637.47377322	5531769.27894664	5561468.50857788	5736207.94808023	5592928.27422536	5678772.54092076	5563407.39236867	5740205.55627738	5459240.26870654	5123194.18942523	5385353.53263078	5427501.94354058	5519149.01372973	5157197.27797973	5371071.29654722	5918754.50837502	5396733.50927368	5464791.38066169	5163295.62488172	5579196.06655561	5531813.98089756	4997293.64993283	5227662.55844392	5484471.96521669	5294645.08793347	5824411.47287437	5578552.15934841	5362513.79267865
5306233.89285124	5677970.3531458	5532046.49179383	5330276.32926343	5527501.32708532	5393286.42882667	5150321.15668072	5130511.50738059	5349581.72011323	5096468.48934374	5491215.46023942	5266412.43990847	5397361.75357891	5486760.73771534	5397483.88681862	5432751.25536022	5596532.72310644	5469719.83040737	5557425.15359619	5442010.09420608	5603296.16291984	5302179.68063932	5020399.43997901	5260976.50277486	5291897.00659446	5400632.61028297	5034591.33690068	5242523.34503206	5782689.50686333	5269966.23195514	5325802.82704007	5034652.58912297	5435413.3131114	5420286.82309062	4899768.99589031	5109129.05976455	5367383.6686175	5180363.54150073	5686969.40014999	5468867.66731321	5249649.00029759
5179150.81628222	5548402.62607482	5402684.25367613	5217158.7776055	5394094.8192749	5286823.03755696	5031829.51310619	5015537.18347837	5226183.2262578	4936137.87821899	5348148.3054414	5152224.03290591	5254699.70218071	5367971.14499146	5261762.07369315	5302549.21274786	5455528.73315613	5344362.89783239	5433518.94529114	5318556.50445896	5464568.36490505	5145162.26478345	4916391.20030576	5135107.01446424	5155739.37897264	5280414.38301789	4911099.18094751	5112765.48159669	5644659.88929113	5141878.00888963	5185466.97731355	4905274.60676406	5291601.88507346	5306240.27745365	4800779.10053515	4989632.67123793	5248789.05703084	5064312.82812735	5547887.39560314	5357185.53325784	5135912.53668946
5051111.89738493	5416914.49269136	5271687.79819336	5102838.08121075	5259641.04318993	5179246.92553388	4912126.97472833	4899390.46155103	5101579.28563384	4777155.2181684	5204527.3727688	5036489.36625319	5111487.90432674	5247651.97174155	5125037.65655137	5171261.2966033	5313634.93157557	5217268.41940899	5307506.36434403	5193438.31378681	5324501.59389684	4988643.28401569	4811427.75515276	5008134.41413555	5019393.14622686	5158875.08131482	4787048.81972401	4982187.80837953	5505119.04980823	5012852.81864357	5044266.18851535	4775518.58660543	5148106.04316921	5190057.28536453	4700588.61950073	4869503.83094274	5129030.81971516	4946856.39887319	5407600.574779	5243857.3298878	5021572.78739506
4922475.42683103	5283933.81340239	5139473.79222533	4987604.70646201	5124520.28780706	5070807.08230498	4791550.97487407	4782391.27249029	4976140.84007586	4619900.98383676	5060726.77434669	4919559.37317618	4968129.99671131	5126167.07532993	4987732.81386383	5039271.55655184	5171261.51591542	5088832.36608743	5179808.21475509	5067042.3662743	5183541.72481958	4833048.10983683	4705759.33296716	4880418.07894186	4883206.31339976	5036375.95944883	4662748.5146841	4851143.83254974	5364521.19858731	4883253.16557309	4902661.93056629	4645712.95362186	5005253.46276172	5072108.46939214	4599461.05394125	4749059.94235776	5008434.86440264	4828344.33454529	5266528.27089087	5129220.36896687	4906883.71712695
4793589.46119938	5149853.42404784	5006434.59927328	4871740.24197364	4989099.56914018	4961740.43051851	4670431.2596474	4664858.14121336	4850215.5492095	4464717.39848308	4917117.65489391	4801756.30681513	4825006.80203231	5003863.80589468	4850235.60747656	4906943.95223948	5028802.54166711	4959444.08339146	5050847.87576947	4939721.95873694	5042113.81156457	4678759.42765854	4599622.22353113	4752302.5843536	4747483.98060689	4913264.31702251	4538501.022606	4719972.77258341	5223281.6838993	4753416.29859029	4761076.98887882	4516166.19335837	4863341.66572735	4952752.26085585	4497645.69718899	4628591.38702156	4887312.68929519	4709114.3943767	5125072.5527785	5013596.51065714	4792090.01727708
4664767.10695743	5015063.98234277	4872946.3723468	4755508.54130275	4853706.52321218	4852272.51486854	4549059.8226194	4547076.33399399	4724126.62355195	4311905.07687177	4774039.71262839	4683393.38170717	4682467.44123006	4881072.47850954	4712924.61313773	4774619.29828405	4886614.33808664	4829462.59834146	4921025.97494978	4811820.75998213	4900618.74926236	4526126.54929923	4493235.03681478	4624111.42301036	4612522.87315948	4789850.89115216	4414580.64311375	4588991.54433691	5081809.46411654	4623665.16280431	4619913.8798944	4387179.09475587	4722650.6635509	4832348.25862654	4395381.89906083	4508382.40166043	4765966.59827797	4589481.69821614	4983595.41668342	4897293.91169491	4677415.5569557
4536309.51187543	4879928.23867188	4739365.15966618	4639159.1818399	4718665.56001262	4742617.87390355	4427731.15837027	4429325.49987061	4598183.26065896	4161731.39929644	4631804.17825117	4564778.59040704	4540838.49922406	4758107.14349247	4576130.81657264	4642615.51182879	4745036.60701257	4699225.96105951	4790718.54955751	4683672.51335442	4759426.00713665	4375463.76678249	4386810.84439886	4496150.07118069	4478596.75031392	4666448.78722586	4291245.54722765	4458501.78757064	4940476.01786582	4494295.42198878	4479529.06868703	4259021.13110681	4583418.53930796	4711220.13290069	4292894.62401117	4388691.0745709	4644675.33950196	4469742.67182673	4842451.93496571	4780604.22138189	4563074.27366496
4408498.07026418	4744793.50985142	4606023.83345348	4522934.7272315	4584270.77051347	4632974.5130028	4306716.33973453	4311856.6869131	4472670.95172175	4014431.32509028	4490697.39597643	4446187.28509141	4400419.36429442	4635256.16451092	4440175.39491895	4511224.23116975	4604384.48699252	4569067.256455	4660281.14787171	4555585.44391984	4618887.36606097	4227048.87225667	4280547.99618795	4368710.31934656	4345953.96766822	4543339.08420314	4168734.48908417	4328776.54998691	4799624.47389037	4365593.83264636	4340270.96884975	4131941.23362729	4445875.39042348	4589686.87915764	4190401.64061283	4269756.91990084	4523690.87561412	4350173.86444664	4701963.53077108	4663800.88439007	4449264.43464925
4281584.98989459	4609974.12294776	4473232.70101365	4407055.01698218	4450798.03886621	4523542.06039295	4186272.56418029	4194914.29210059	4347850.9000981	3870206.07051043	4350980.18334517	4327882.82019979	4261481.11357303	4512787.586957	4305352.58861229	4380722.45506592	4464944.15982979	4439288.1329548	4530044.63661885	4427850.14551818	4479318.39165852	4081134.84450983	4174633.71108149	4242054.94077393	4214818.9284701	4420788.06352109	4047264.96719886	4200077.1277418	4659574.87012123	4237818.58102911	4202443.37225571	4006170.10926773	4310231.06148512	4468045.84546152	4088100.14507125	4151801.73573662	4403263.63582236	4231047.43146858	4562425.76165675	4547143.59444485	4336169.91153296
4155807.8246282	4475777.76224584	4341275.17735928	4291733.94374662	4318500.20157232	4414486.12399406	4066632.38068116	4078726.68159195	4223966.47388102	3729222.11653659	4212894.48390091	4210109.2873659	4124272.41011953	4390960.06148547	4171929.23072921	4251365.43404375	4326975.07589959	4310176.66564182	4400325.02695789	4300743.32793628	4341010.08415147	3937940.00312123	4069241.63260022	4116425.3256631	4085395.2583406	4299046.34886158	3927045.47141103	4072638.23688463	4520626.65248052	4111203.58407349	4066327.04815874	3881911.02204314	4176661.25333241	4346580.29529175	3986180.21591883	4035022.44923819	4283622.55064207	4112602.5483002	4424111.01736485	4430876.43020798	4223957.1693696
4031380.55296869	4342478.36610164	4210415.33169022	4177170.83805974	4187597.60595179	4305980.54700056	3948009.68937826	3963496.81563685	4101254.05860001	3591625.36047236	4076660.29901071	4093092.78429028	3989019.72389965	4270004.34069023	4040139.81920944	4123379.7116205	4190719.07222326	4182000.11715648	4271403.27723397	4174511.44960422	4204237.29157739	3797653.82223925	3964528.90965675	3992048.59917019	3957865.35580599	4178333.79973608	3808255.67318889	3946667.43818889	4383048.99013316	3985962.06483048	3932162.05760237	3759352.79635569	4045330.27198892	4225553.30473061	3884817.82095479	3919605.93145116	4164977.30947396	3995065.97253574	4287274.89198854	4315217.2066825	4112785.21718795
3908500.14556543	4210334.17114459	4080896.4973673	4063543.98781633	4058304.936087	4198179.01438446	3830606.95302479	3849413.93317152	3979905.71573679	3457525.77077234	3942476.40767236	3977051.22226695	3855917.70839923	4150130.34433788	3910206.95243265	3996977.79400587	4056387.93128874	4054987.08847382	4143546.53484275	4049387.0212907	4069232.70101854	3660428.7289363	3860647.98825431	3869128.96481196	3832387.03777592	4058857.03359733	3691065.39784958	3822363.68727908	4247090.398364	3862299.74937994	3800172.05431905	3638667.09182029	3916379.62890584	4105207.28145638	3784169.76614214	3805718.86984428	4047521.82703812	3878641.37718777	4152141.86578584	4200376.03962924	4002797.23436903
